Date,visits_by_day,street_address,city,region,postal_code,iso_country_code,brands
2019-12-07,345,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-08,518,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-09,537,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-10,179,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-11,717,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-12,179,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-13,896,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-14,537,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-15,717,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-16,176,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-17,1586,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-18,881,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-19,352,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-20,528,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-21,881,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-22,528,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-23,4786,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-24,3681,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-25,0,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-26,6258,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-27,2945,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-28,1288,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-29,1656,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-30,601,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2019-12-31,200,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-01,200,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-02,1804,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-03,2204,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-04,2806,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-05,3207,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-06,1373,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-07,403,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-08,484,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-09,727,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-10,969,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-11,969,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-12,969,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-13,1025,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-14,1025,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-15,256,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-16,854,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-17,1282,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-18,1282,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-19,1367,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-20,890,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-21,979,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-22,890,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-23,1069,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-24,1069,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-25,1336,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-26,1336,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-27,1273,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-28,1364,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-29,1364,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-30,2274,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-01-31,1728,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-01,1273,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-02,1546,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-03,1868,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-04,654,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-05,840,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-06,1214,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-07,467,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-08,373,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-09,1308,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-10,1402,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-11,701,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-12,2104,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-13,1963,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-14,1543,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-15,841,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-16,1402,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-17,775,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-18,1395,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-19,1240,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-20,930,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-21,1395,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-22,1395,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-23,1395,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-24,673,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-25,1179,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-26,589,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-27,1516,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-28,2442,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-02-29,2358,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-01,1684,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-02,1181,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-03,1305,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-04,1429,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-05,1864,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-06,1181,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-07,1305,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-08,1118,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-09,1098,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-10,1579,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-11,1785,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-12,1991,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-13,1373,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-14,1648,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-15,961,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-16,1607,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-17,1696,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-18,2142,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-19,1428,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-20,1964,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-21,1249,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-22,982,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-23,1351,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-24,1802,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-25,1351,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-26,1689,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-27,1914,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-28,1351,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-29,1351,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-30,1789,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-03-31,1277,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-01,2172,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-02,1405,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-03,2044,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-04,638,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-05,511,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-06,1148,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-07,1276,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-08,893,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-09,1914,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-10,1403,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-11,893,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-12,127,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-13,792,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-14,528,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-15,1453,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-16,792,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-17,1320,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-18,924,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-19,264,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-20,740,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-21,493,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-22,1603,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-23,986,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-24,616,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-25,493,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-26,123,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-27,1300,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-28,827,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-29,591,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-04-30,709,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-01,1064,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-02,1064,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-03,0,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-04,735,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-05,630,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-06,1471,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-07,1051,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-08,840,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-09,840,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-10,105,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-11,609,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-12,1624,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-13,710,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-14,1421,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-15,1522,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-16,1319,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-17,304,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-18,1316,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-19,1012,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-20,1316,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-21,1417,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-22,1721,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-23,1620,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-24,1012,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-25,1649,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-26,1752,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-27,1237,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-28,1959,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-29,1134,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-30,824,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-05-31,1031,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-01,1144,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-02,476,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-03,1906,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-04,953,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-05,1334,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-06,1048,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-07,953,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-08,575,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-09,1343,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-10,1631,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-11,1343,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-12,1919,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-13,1055,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-14,1247,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-15,1088,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-16,989,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-17,1285,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-18,1186,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-19,1483,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-20,1384,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-21,692,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-22,1081,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-23,983,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-24,295,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-25,1573,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-26,1081,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-27,1770,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-28,1376,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-29,1445,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-06-30,1060,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-01,96,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-02,1445,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-03,1638,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-04,1060,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-05,1445,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-06,1503,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-07,1403,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-08,1203,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-09,1604,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-10,1704,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-11,1203,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-12,1604,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-13,1399,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-14,1399,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-15,1399,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-16,1898,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-17,1698,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-18,1399,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-19,1499,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-20,1207,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-21,1857,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-22,1393,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-23,1672,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-24,1114,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-25,1393,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-26,1021,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-27,1314,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-28,1402,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-29,1840,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-30,963,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-07-31,1927,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-01,613,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-02,1139,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-03,981,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-04,892,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-05,1963,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-06,1784,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-07,1249,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-08,713,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-09,803,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-10,923,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-11,1343,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-12,839,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-13,1594,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-14,1259,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-15,587,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-16,503,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-17,1364,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-18,1043,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-19,642,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-20,1043,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-21,1204,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-22,1204,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-23,160,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-24,872,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-25,872,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-26,1395,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-27,784,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-28,1657,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-29,1046,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-30,610,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-08-31,412,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-01,893,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-02,824,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-03,756,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-04,756,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-05,756,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-06,893,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-07,69,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-08,1259,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-09,1189,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-10,839,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-11,1259,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-12,629,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-13,349,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-14,762,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-15,1066,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-16,1143,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-17,1295,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-18,609,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-19,685,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-20,609,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-21,455,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-22,364,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-23,637,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
2020-09-24,1184,5400 Rue Jean Talon O,Montreal,QC,H4P 2T5,CA,Walmart
